Student_ID,School_Name,Math,Science,English,History
256961,Columbia,86,98,82,79
154310,Columbia,61,87,93,83
170408,Columbia,85,95,92,95
238657,Columbia,76,72,93,93
242789,Columbia,88,81,72,84
247722,Columbia,85,63,60,77
231660,Columbia,79,61,76,79
126634,Columbia,60,90,93,72
148391,Columbia,67,70,72,79
322076,Columbia,75,87,73,61
389240,Columbia,82,76,67,95
394077,Columbia,84,90,72,86
139450,Columbia,65,68,89,92
386047,Columbia,96,72,76,75
118890,Columbia,92,84,70,84
293576,Columbia,67,77,79,74
389683,Columbia,64,71,68,83
166819,Columbia,65,74,60,73
121931,Columbia,91,74,63,73
153894,Columbia,78,99,71,75
192827,Columbia,82,75,61,69
316162,Columbia,68,68,89,76
112996,Columbia,71,71,61,95
274161,Columbia,60,78,75,77
156674,Columbia,60,98,74,82
204634,Columbia,88,72,97,62
246069,Columbia,64,98,68,98
136397,Columbia,89,67,90,77
246342,Columbia,64,84,63,65
273618,Columbia,80,87,98,86
114471,Columbia,98,89,76,61
156835,Columbia,69,81,89,61
328797,Columbia,90,67,66,66
199657,Columbia,60,94,78,63
382304,Columbia,61,64,84,66
290957,Columbia,91,90,61,72
326125,Columbia,86,80,75,67
136687,Columbia,79,79,68,64
264583,Columbia,71,81,72,88
310974,Columbia,60,92,67,80
200580,Columbia,88,76,99,97
320435,Columbia,72,83,87,83
257785,Columbia,94,67,63,75
387277,Columbia,76,85,69,94
325386,Columbia,69,84,76,98
331820,Columbia,63,76,70,81
368003,Columbia,88,98,88,60
223139,Columbia,83,89,89,72
262750,Columbia,94,80,84,65
217777,Columbia,94,76,78,89
349109,Columbia,82,90,62,97
138183,Columbia,91,82,81,99
338770,Columbia,96,89,76,61
155883,Columbia,84,91,91,95
214736,Columbia,72,71,79,84
126329,Columbia,78,67,63,60
392242,Columbia,71,86,86,95
343607,Columbia,90,98,80,78
378467,Columbia,78,90,79,82
332036,Columbia,94,91,72,64
364650,Columbia,71,88,68,67
333788,Columbia,95,99,68,98
330620,Columbia,70,61,72,88
140624,Columbia,77,99,87,97
242457,Columbia,69,87,81,92
172548,Columbia,99,87,79,96
180114,Columbia,64,63,76,88
313700,Columbia,78,72,75,80
384485,Columbia,60,76,76,67
317986,Columbia,76,78,67,94
208441,Columbia,84,99,71,78
350075,Columbia,78,92,92,66
284423,Columbia,86,67,71,90
355973,Columbia,87,75,92,79
115218,Columbia,60,84,70,61
166914,Columbia,97,79,61,61
380035,Columbia,65,99,81,89
306581,Columbia,80,78,92,70
144013,Columbia,70,64,68,72
236397,Columbia,77,71,75,65
271362,Columbia,62,79,97,71
232263,Columbia,69,60,62,64
142943,Columbia,91,84,69,64
346577,Columbia,75,61,98,86
110163,Columbia,67,89,60,87
110685,Columbia,87,74,96,84
348283,Columbia,86,64,96,67
343812,Columbia,79,86,85,89
293408,Columbia,87,80,82,82
263074,Columbia,65,99,68,70
156675,Columbia,77,82,72,72
153426,Columbia,60,96,68,81
258117,Columbia,77,97,72,97
324594,Columbia,81,99,95,62
136154,Columbia,72,70,95,65
106634,Columbia,94,98,71,77
155333,Columbia,65,67,96,85
328321,Columbia,64,90,84,99
192347,Columbia,97,80,70,83
328367,Columbia,69,81,60,73
240717,Columbia,78,99,76,73
228711,Columbia,80,60,67,97
145437,Columbia,73,60,64,98
246239,Columbia,68,80,64,85
270402,Columbia,90,76,73,83
286031,Columbia,93,97,75,84
235452,Columbia,62,76,74,73
391395,Columbia,89,73,88,82
391073,Columbia,61,64,69,75
349610,Columbia,98,82,82,73
148787,Columbia,93,64,63,90
280228,Columbia,89,72,82,64
273430,Columbia,88,78,72,99
260759,Columbia,69,78,83,66
162682,Columbia,65,83,68,99
380948,Columbia,61,76,87,92
375061,Columbia,70,72,88,73
152705,Columbia,67,73,97,97
258476,Columbia,91,87,69,74
253164,Columbia,77,62,87,71
249076,Columbia,60,68,80,81
350985,Columbia,71,61,71,74
196660,Columbia,73,98,98,80
126937,Columbia,85,75,87,80
350468,Columbia,68,89,99,64
134259,Columbia,81,97,83,68
310087,Columbia,89,77,85,77
144660,Columbia,81,65,67,91
230124,Columbia,73,63,65,92
373979,Columbia,83,77,81,77
299428,Columbia,61,74,68,82
336200,Columbia,85,99,90,81
332114,Columbia,73,91,66,77
398126,Columbia,77,79,94,72
131579,Columbia,97,65,92,60
238751,Columbia,96,91,91,95
142566,Columbia,87,63,94,61
182069,Columbia,85,81,91,86
101403,Columbia,84,65,78,65
336194,Columbia,72,81,87,98
346370,Columbia,79,60,90,97
160176,Columbia,96,68,97,75
217865,Columbia,85,69,77,73
345733,Columbia,89,84,86,97
242736,Columbia,68,93,85,93
142175,Columbia,95,80,76,86
120899,Columbia,83,80,63,84
147882,Columbia,87,71,90,71
241302,Columbia,74,75,84,84
195153,Columbia,67,72,77,97
268327,Columbia,92,67,97,98
154841,Columbia,79,66,78,99
184319,Columbia,71,99,85,62
315821,Columbia,85,72,69,92
119240,Columbia,95,67,64,73
338460,Columbia,72,64,90,78
146169,Columbia,62,85,66,85
311905,Columbia,82,71,93,78
384476,Columbia,72,82,65,88
316661,Columbia,61,73,95,89
361354,Columbia,76,62,66,77
127060,Columbia,70,95,74,75
225461,Columbia,68,95,77,82
183036,Columbia,93,61,75,68
148869,Columbia,81,95,90,68
366796,Columbia,80,81,73,87
243354,Columbia,96,95,66,85
352969,Columbia,78,98,83,99
347580,Columbia,73,78,86,74
227786,Columbia,85,97,96,65
175835,Columbia,84,79,86,63
366465,Columbia,67,63,85,89
171570,Columbia,98,77,60,77
248290,Columbia,92,88,95,80
334120,Columbia,61,90,68,77
274295,Columbia,98,89,60,76
225203,Columbia,88,91,86,68
399787,Columbia,92,61,73,60
222454,Columbia,98,61,95,80
302417,Columbia,96,75,89,86
152620,Columbia,64,63,84,92
314947,Columbia,83,70,67,90
346149,Columbia,67,60,64,81
308396,Columbia,63,61,84,74
299235,Columbia,90,85,91,91
355826,Columbia,95,99,78,85
383649,Columbia,85,70,88,73
135873,Columbia,64,71,68,93
223088,Columbia,79,62,76,67
219269,Columbia,69,61,76,80
152695,Columbia,67,79,63,90
332616,Columbia,82,97,76,92
287939,Columbia,92,96,83,97
325804,Columbia,71,81,89,98
396710,Columbia,67,91,68,94
191787,Columbia,68,61,76,72
343927,Columbia,82,61,91,91
138725,Columbia,80,86,69,73
331594,Columbia,68,61,75,88
256843,Columbia,69,73,63,86
301691,Columbia,97,87,95,87
399853,Columbia,93,69,97,63
254786,Columbia,83,77,96,85
120669,Columbia,81,92,96,64
331119,Columbia,99,79,76,87
271295,Columbia,82,75,70,60
317844,Columbia,78,64,75,67
205275,Columbia,89,80,61,87
169290,Columbia,88,99,67,81
382806,Columbia,88,73,72,77
291815,Columbia,89,98,76,81
242883,Columbia,78,65,62,84
345541,Columbia,97,91,99,74
218288,Columbia,67,93,82,85
392193,Columbia,98,86,70,69
381319,Columbia,93,90,92,68
164797,Columbia,92,94,66,66
156805,Columbia,67,99,76,68
113121,Columbia,83,94,68,88
343410,Columbia,92,84,64,66
150957,Columbia,63,82,60,98
223103,Columbia,96,91,80,99
317519,Columbia,82,79,64,61
292590,Columbia,62,94,60,60
244642,Columbia,96,79,88,98
338403,Columbia,68,63,95,75
148064,Columbia,93,78,88,99
274855,Columbia,76,72,86,84
227701,Columbia,69,81,92,85
222159,Columbia,99,82,96,91
101487,Columbia,98,68,85,60
287823,Columbia,77,70,73,63
269750,Columbia,95,93,92,68
375821,Columbia,71,99,92,83
289813,Columbia,90,63,75,86
336982,Columbia,99,85,92,91
364157,Columbia,93,97,72,67
258142,Columbia,76,75,90,65
116332,Columbia,80,84,62,80
357043,Columbia,88,87,72,60
299704,Columbia,81,73,77,66
389059,Columbia,93,88,63,64
336745,Columbia,61,97,92,71
219797,Columbia,68,97,64,94
316958,Columbia,68,82,97,89
277698,Columbia,99,84,93,65
318099,Columbia,84,76,63,75
149853,Columbia,99,77,98,79
348653,Columbia,97,60,80,70
326428,Columbia,76,85,71,79
295375,Columbia,71,60,68,69
391699,Columbia,83,89,85,88
131448,Columbia,78,68,68,68
394434,Columbia,67,94,75,64
394484,Columbia,90,67,83,99
315383,Columbia,82,95,93,60
126973,Columbia,65,73,68,81
250801,Columbia,67,77,72,85
366031,Columbia,71,94,78,69
352807,Columbia,85,96,70,90
283561,Columbia,75,85,80,97
292708,Columbia,76,63,79,61
113765,Columbia,74,89,61,96
278166,Columbia,77,85,84,67
103202,Columbia,89,85,63,93
195109,Columbia,98,65,89,63
175106,Columbia,94,65,79,77
396916,Columbia,77,67,62,63
174384,Columbia,73,78,85,75
116074,Columbia,90,96,95,85
127583,Columbia,84,71,91,66
142773,Columbia,75,61,71,74
354627,Columbia,89,66,91,60
213021,Columbia,91,92,78,81
280970,Columbia,98,63,92,66
248503,Columbia,75,93,63,73
215616,Columbia,79,65,78,99
210748,Columbia,89,98,86,95
233966,Columbia,77,91,67,78
272031,Columbia,84,68,77,93
167731,Columbia,63,91,75,87
362282,Columbia,65,66,78,73
122179,Columbia,93,87,99,66
328705,Columbia,84,88,78,71
109826,Columbia,66,74,77,93
341044,Columbia,63,94,90,69
318992,Columbia,93,88,75,94
160385,Columbia,62,62,66,73
270273,Columbia,64,79,91,88
190112,Columbia,82,63,97,94
289716,Columbia,94,62,75,75
328420,Columbia,83,62,96,63
374708,Columbia,91,73,84,61
307496,Columbia,97,66,67,89
367362,Columbia,87,75,98,83
201662,Columbia,88,67,86,74
190964,Columbia,84,65,98,70
180148,Columbia,64,64,89,70
192876,Columbia,93,77,86,73
343246,Columbia,74,73,84,84
395957,Columbia,64,87,93,69
269455,Columbia,85,86,96,66
179146,Columbia,65,68,76,74
330563,Columbia,96,99,82,75
244009,Columbia,76,63,81,90
119718,Columbia,86,98,90,95
140230,Columbia,83,84,64,99
147342,Columbia,78,79,64,91
121508,Columbia,72,71,84,65
132440,Columbia,82,83,74,61
336204,Columbia,69,60,72,62
120522,Columbia,95,87,85,87
248318,Columbia,91,93,82,78
277402,Columbia,76,75,62,64
127455,Columbia,99,97,66,69
134557,Columbia,93,82,94,95
272853,Columbia,83,81,74,61
149549,Columbia,94,75,99,77
392534,Columbia,65,87,62,72
262311,Columbia,63,82,78,81
148997,Columbia,76,74,75,95
261935,Columbia,81,77,64,80
279167,Columbia,73,66,86,90
354947,Columbia,88,79,82,99
200667,Columbia,71,86,73,63
218774,Columbia,95,65,99,90
172124,Columbia,94,86,63,86
366176,Columbia,92,99,78,86
276562,Columbia,70,96,72,95
297510,Columbia,85,76,69,91
185065,Columbia,93,61,96,74
315409,Columbia,72,65,61,78
290998,Columbia,98,70,72,87
222685,Columbia,91,94,81,74
262251,Columbia,79,78,99,62
399065,Columbia,62,60,67,79
331000,Columbia,76,95,81,88
300212,Columbia,80,84,67,98
319499,Columbia,79,88,61,88
172561,Columbia,64,78,65,72
184050,Columbia,74,93,91,92
369145,Columbia,67,80,61,78
329362,Columbia,76,91,95,98
283284,Columbia,86,89,87,81
223616,Columbia,74,99,77,86
296563,Columbia,73,85,67,98
141538,Columbia,80,69,78,92
321908,Columbia,70,94,65,90
362055,Columbia,75,98,78,61
399193,Columbia,92,90,75,79
318402,Columbia,72,79,83,93
366141,Columbia,98,94,89,72
232986,Columbia,68,75,84,78
108516,Columbia,65,83,90,87
274336,Columbia,67,78,77,74
277497,Columbia,70,78,94,64
191798,Columbia,79,84,89,63
253849,Columbia,70,76,90,94
121971,Columbia,71,69,62,70
384705,Columbia,67,83,94,75
287158,Columbia,78,76,77,71
125064,Columbia,81,83,66,72
292949,Columbia,87,87,74,91
309727,Columbia,94,70,78,95
302714,Columbia,74,73,61,71
277753,Columbia,92,85,72,80
197947,Columbia,66,80,99,80
292596,Columbia,80,67,65,60
141381,Columbia,63,68,63,81
141980,Columbia,95,99,76,80
255001,Columbia,74,86,74,85
284312,Columbia,62,82,85,65
130073,Columbia,94,94,94,91
290480,Columbia,95,62,94,90
329729,Columbia,61,76,86,78
135250,Columbia,97,77,87,64
292062,Columbia,98,74,97,74
332753,Columbia,61,72,72,99
377590,Columbia,64,99,83,73
113587,Columbia,70,74,70,71
361643,Columbia,62,88,74,90
394479,Columbia,69,66,60,68
237247,Columbia,69,90,68,78
236467,Columbia,71,84,88,90
337001,Columbia,87,84,91,89
190522,Columbia,96,89,79,81
333367,Columbia,96,88,76,68
388357,Columbia,65,96,99,87
384254,Columbia,79,75,92,65
182579,Columbia,68,61,95,64
359010,Columbia,64,84,65,81
345056,Columbia,83,96,69,86
134471,Columbia,98,61,78,75
308751,Columbia,82,95,61,79
350959,Columbia,97,81,95,77
165708,Columbia,80,97,97,80
180225,Columbia,67,65,64,69
372052,Columbia,92,72,96,90
165626,Columbia,85,89,72,64
180843,Columbia,84,66,86,72
121598,Columbia,90,60,69,65
238756,Columbia,97,85,67,98
115879,Columbia,65,65,81,60
361116,Columbia,93,79,80,84
258385,Columbia,82,97,61,64
312910,Columbia,60,83,62,78
255942,Columbia,83,66,75,89
337788,Columbia,66,78,63,74
317906,Columbia,71,81,77,96
206967,Columbia,80,88,76,72
294270,Columbia,85,73,61,66
240233,Columbia,62,94,65,79
301406,Columbia,88,60,91,99
344746,Columbia,82,69,70,91
361494,Columbia,65,76,77,95
360766,Columbia,82,66,84,99
364999,Columbia,95,63,83,67
339721,Columbia,70,73,97,87
125511,Columbia,72,91,66,67
359468,Columbia,93,69,85,75
249815,Columbia,63,96,92,86
104288,Columbia,88,65,90,77
291857,Columbia,77,77,91,90
398992,Columbia,85,82,60,62
290067,Columbia,70,66,63,73
138552,Columbia,90,86,84,94
388284,Columbia,90,95,82,92
306519,Columbia,66,75,61,93
295664,Columbia,60,82,66,77
277779,Columbia,72,97,75,90
392465,Columbia,81,75,76,86
291684,Columbia,80,73,79,75
121106,Columbia,74,82,85,71
120403,Columbia,83,93,82,79
274610,Columbia,83,82,93,86
372280,Columbia,85,62,69,71
178088,Columbia,96,90,88,68
267002,Columbia,95,73,95,74
367237,Columbia,78,66,90,86
379100,Columbia,95,85,65,90
356821,Columbia,69,93,69,98
108723,Columbia,93,76,72,63
261312,Columbia,96,91,70,97
113971,Columbia,74,74,83,92
348822,Columbia,94,86,88,73
351894,Columbia,70,95,85,75
374849,Columbia,68,72,73,69
177478,Columbia,72,84,67,85
157617,Columbia,94,85,66,79
319562,Columbia,98,96,73,77
363098,Columbia,63,76,78,77
264497,Columbia,68,99,98,78
340997,Columbia,92,80,84,69
386405,Columbia,63,88,85,82
200802,Columbia,86,77,71,62
246280,Columbia,80,96,97,79
392599,Columbia,67,77,64,99
256500,Columbia,97,76,64,98
393857,Columbia,97,72,75,98
280950,Columbia,81,85,99,97
331933,Columbia,75,77,65,86
205942,Columbia,76,92,84,71
126616,Columbia,87,95,60,88
218317,Columbia,64,95,87,92
152715,Columbia,65,75,67,77
172073,Columbia,81,67,92,84
102717,Columbia,77,88,80,60
313337,Columbia,91,65,78,79
249640,Columbia,73,85,76,98
319093,Columbia,86,62,85,84
197681,Columbia,82,73,88,69
384846,Columbia,71,80,96,87
374894,Columbia,97,87,72,73
364353,Columbia,89,61,85,90
159060,Columbia,65,72,93,84
340604,Columbia,66,61,79,87
107385,Columbia,74,62,96,82
254678,Columbia,94,99,71,69
192010,Columbia,61,73,85,70
196879,Columbia,61,77,60,97
173722,Columbia,84,71,85,72
269661,Columbia,95,99,84,74
236727,Columbia,60,78,65,74
301104,Columbia,75,65,74,70
272819,Columbia,84,66,88,93
258307,Columbia,72,64,91,86
254685,Columbia,90,80,96,81
338540,Columbia,88,94,89,92
318023,Columbia,82,73,95,82
346850,Columbia,90,71,85,61
381815,Columbia,64,97,99,97
142924,Columbia,69,76,66,98
375517,Columbia,84,76,67,66
376915,Columbia,70,90,71,88
289680,Columbia,90,60,90,96
395787,Columbia,68,98,69,82
132380,Columbia,78,72,71,90
387126,Columbia,68,93,79,93
178566,Columbia,87,77,70,74
272029,Columbia,75,78,88,69
372809,Columbia,75,61,69,79
331652,Columbia,92,71,88,65
367584,Columbia,76,67,90,98
333562,Columbia,96,70,76,79
339494,Columbia,96,95,66,66
101581,Columbia,81,80,80,65
322140,Columbia,80,98,87,68
347502,Columbia,98,60,99,67
116639,Columbia,64,85,61,91
335163,Columbia,91,83,97,62
142075,Columbia,94,80,90,80
169725,Columbia,80,80,82,66
306076,Columbia,99,87,62,89
298851,Columbia,88,99,96,64
281488,Columbia,80,66,83,86
116892,Columbia,81,77,65,67
228312,Columbia,82,69,86,99
310903,Columbia,67,70,85,93
330143,Columbia,72,61,92,86
222862,Columbia,67,85,90,72
257550,Columbia,78,71,84,84
244260,Columbia,66,83,83,91
323977,Columbia,64,77,75,83
267109,Columbia,87,62,97,92
314046,Columbia,90,99,76,95
218146,Columbia,95,81,74,91
257673,Columbia,63,71,77,92
130212,Columbia,69,66,93,75
394853,Columbia,80,85,70,75
318371,Columbia,71,83,83,67
170304,Columbia,61,82,67,65
273153,Columbia,91,96,71,76
335818,Columbia,93,64,90,91
380828,Columbia,74,72,87,83
297745,Columbia,68,87,65,69
198652,Columbia,73,74,78,69
392999,Columbia,84,95,95,78
389449,Columbia,80,82,77,97
288356,Columbia,70,90,82,86
261703,Columbia,81,84,86,60
368864,Columbia,81,96,75,73
360717,Columbia,87,92,62,76
123969,Columbia,86,93,95,90
394925,Columbia,90,93,99,68
236721,Columbia,72,70,75,88
254766,Columbia,92,92,70,84
272945,Columbia,82,96,99,85
234914,Columbia,67,69,79,68
173379,Columbia,94,95,67,82
196495,Columbia,84,71,75,80
130793,Columbia,80,95,66,66
138971,Columbia,86,68,72,82
316213,Columbia,68,93,94,93
131694,Columbia,70,60,89,76
355777,Columbia,90,91,86,73
108248,Columbia,65,85,75,93
380882,Columbia,85,81,89,71
285830,Columbia,88,85,96,98
141429,Columbia,83,74,96,80
116612,Columbia,90,81,60,72
349564,Columbia,89,82,66,60
122310,Columbia,92,72,81,63
220464,Columbia,76,78,83,60
349300,Columbia,79,73,70,68
175598,Columbia,64,69,72,98
185171,Columbia,89,64,65,76
226077,Columbia,76,69,85,86
273922,Columbia,64,67,63,75
281330,Columbia,69,80,84,69
128153,Columbia,64,89,98,64
139856,Columbia,63,64,87,72
307987,Columbia,98,99,63,79
271116,Columbia,94,97,79,87
243303,Columbia,83,95,71,83
197381,Columbia,80,90,99,78
299268,Columbia,89,65,66,66
180886,Columbia,69,97,88,76
304275,Columbia,75,84,80,87
102724,Columbia,65,65,63,88
153599,Columbia,80,62,66,86
169472,Columbia,63,80,63,88
392021,Columbia,74,97,75,98
368667,Columbia,91,93,63,61
285554,Columbia,66,82,77,95
390571,Columbia,80,68,64,97
316956,Columbia,64,79,78,96
393359,Columbia,85,86,95,66
399872,Columbia,83,95,76,81
358539,Columbia,92,95,97,85
176512,Columbia,76,99,63,66
187665,Columbia,93,97,90,64
320779,Columbia,81,89,60,72
353877,Columbia,93,63,76,99
289334,Columbia,65,88,62,69
274178,Columbia,75,89,69,89
272775,Columbia,81,70,82,90
330804,Columbia,71,94,60,91
193134,Columbia,66,74,85,87
252803,Columbia,85,94,74,84
395621,Columbia,73,69,85,86
114112,Columbia,61,91,88,93
258772,Columbia,84,93,70,84
226889,Columbia,78,66,85,82
385027,Columbia,68,89,71,82
286127,Columbia,61,61,63,86
187210,Columbia,66,73,85,80
123225,Columbia,75,81,75,83
273853,Columbia,86,79,94,84
367742,Columbia,96,66,62,63
362389,Columbia,68,61,87,72
145013,Columbia,93,98,90,71
282625,Columbia,97,97,87,70
183958,Columbia,93,78,87,72
393523,Columbia,62,91,81,64
323541,Columbia,71,69,76,95
221560,Columbia,89,86,62,90
326563,Columbia,85,83,71,71
325210,Columbia,77,62,81,98
376675,Columbia,99,94,98,90
303759,Columbia,98,61,87,71
159891,Columbia,68,61,84,64
190455,Columbia,82,62,80,92
170228,Columbia,84,83,92,83
264200,Columbia,97,64,89,90
161794,Columbia,74,79,71,83
319278,Columbia,68,99,69,61
190825,Columbia,65,70,73,80
390935,Columbia,86,66,87,68
198094,Columbia,73,90,87,86
264931,Columbia,95,70,94,67
128108,Columbia,94,61,74,87
301298,Columbia,99,84,62,66
314505,Columbia,97,76,76,70
396432,Columbia,68,97,95,65
116180,Columbia,87,61,97,98
253140,Columbia,66,79,81,81
381862,Columbia,73,67,89,98
359687,Columbia,89,98,80,85
384745,Columbia,94,69,76,72
153696,Columbia,81,93,85,68
237791,Columbia,71,72,73,97
282755,Columbia,94,75,89,99
161545,Columbia,80,98,78,88
210037,Columbia,79,83,82,65
187023,Columbia,92,86,94,61
208329,Columbia,68,66,64,90
253425,Columbia,99,78,60,86
251694,Columbia,71,68,88,97
240165,Columbia,71,88,88,86
131083,Columbia,81,70,67,82
166526,Columbia,80,97,79,66
230903,Columbia,79,86,64,91
268872,Columbia,63,80,93,91
305889,Columbia,87,90,66,62
356618,Columbia,87,97,75,91
370330,Columbia,86,90,66,69
293500,Columbia,67,98,62,70
325257,Columbia,67,93,70,94
269275,Columbia,94,71,92,62
386949,Columbia,94,65,97,66
396822,Columbia,72,69,98,65
108537,Columbia,80,67,89,71
182829,Columbia,83,74,61,99
258265,Columbia,72,72,80,83
260175,Columbia,71,67,78,94
372339,Columbia,82,68,87,91
104870,Columbia,77,89,82,77
104228,Columbia,77,85,77,77
163226,Columbia,63,88,72,73
169298,Columbia,92,95,64,61
256896,Columbia,74,87,92,98
171896,Columbia,98,97,74,89
378140,Columbia,70,86,74,86
330739,Columbia,77,88,93,65
213899,Columbia,65,64,67,77
173312,Columbia,61,82,79,61
114064,Columbia,96,77,85,93
198906,Columbia,83,96,99,71
359464,Columbia,95,60,71,62
159111,Columbia,68,76,78,84
226397,Columbia,97,60,84,67
376975,Columbia,91,70,84,91
106327,Columbia,62,83,75,65
397996,Columbia,99,83,84,98
291582,Columbia,91,94,71,67
107232,Columbia,96,76,99,81
308654,Columbia,60,70,93,73
365610,Columbia,79,60,74,95
250203,Columbia,78,74,95,72
317807,Columbia,69,63,81,75
310910,Columbia,77,64,82,64
381887,Columbia,90,69,64,97
368071,Columbia,93,66,75,60
381223,Columbia,60,71,83,80
134664,Columbia,64,92,97,62
329369,Columbia,83,74,63,60
225115,Columbia,62,61,93,88
128851,Columbia,74,87,84,81
162623,Columbia,96,60,80,71
281774,Columbia,63,78,88,85
187537,Columbia,72,83,88,88
242597,Columbia,93,77,87,91
374651,Columbia,81,81,68,90
237862,Columbia,62,80,75,89
140407,Columbia,93,95,69,62
360125,Columbia,91,98,70,68
288809,Columbia,70,85,90,60
361940,Columbia,63,76,91,97
233755,Columbia,72,73,63,60
153952,Columbia,93,96,82,62
366771,Columbia,76,92,71,99
101347,Columbia,94,94,80,76
290829,Columbia,96,77,74,84
268717,Columbia,95,94,64,67
399650,Columbia,80,64,78,73
389980,Columbia,70,77,79,91
339467,Columbia,92,98,78,92
259337,Columbia,76,77,66,71
227184,Columbia,73,79,85,76
293082,Columbia,77,97,78,69
222158,Columbia,92,64,60,67
100767,Columbia,62,92,81,68
246710,Columbia,80,62,93,61
221359,Columbia,61,72,73,95
306754,Columbia,99,77,94,91
252923,Columbia,84,89,99,78
337376,Columbia,99,85,93,89
242584,Columbia,67,83,76,74
206280,Columbia,60,95,96,86
155396,Columbia,99,93,93,64
335703,Columbia,68,77,82,81
313130,Columbia,63,99,72,89
163301,Columbia,89,81,82,96
380979,Columbia,90,89,97,75
342928,Columbia,62,79,72,69
147407,Columbia,91,78,80,74
147822,Columbia,76,86,80,81
236403,Columbia,72,98,87,78
342244,Columbia,88,85,76,87
203879,Columbia,78,64,60,83
295161,Columbia,78,81,86,64
144061,Columbia,84,74,83,82
332486,Columbia,69,77,98,87
273828,Columbia,67,75,97,68
164240,Columbia,79,72,72,70
122386,Columbia,91,98,70,92
115458,Columbia,63,97,64,97
300661,Columbia,72,83,82,91
285569,Columbia,77,67,92,85
198122,Columbia,90,69,88,70
228863,Columbia,71,65,69,93
361563,Columbia,90,98,83,92
316003,Columbia,88,71,97,99
145992,Columbia,81,82,96,94
246684,Columbia,97,66,61,80
300811,Columbia,76,99,61,63
375679,Columbia,65,69,92,94
288279,Columbia,60,72,96,98
354112,Columbia,86,94,65,65
396565,Columbia,63,62,73,83
214830,Columbia,96,64,67,60
377575,Columbia,92,64,83,66
287398,Columbia,86,60,87,71
152500,Columbia,82,88,79,64
226434,Columbia,80,71,96,93
379808,Columbia,96,61,74,94
215035,Columbia,83,75,72,95
303646,Columbia,70,83,62,74
266726,Columbia,68,88,76,64
397613,Columbia,78,75,64,95
395232,Columbia,76,61,84,93
198689,Columbia,96,83,63,92
147321,Columbia,66,88,62,97
129449,Columbia,72,62,92,92
214719,Columbia,96,84,90,96
205626,Columbia,68,97,62,66
174267,Columbia,93,87,92,99
158155,Columbia,68,76,72,65
276455,Columbia,87,81,78,76
171540,Columbia,80,89,99,75
329045,Columbia,99,68,63,87
266348,Columbia,95,70,72,71
191333,Columbia,80,64,95,96
287080,Columbia,72,86,71,61
254412,Columbia,97,98,84,91
305312,Columbia,76,90,87,74
